id,depart_date_time,seats,free_seats,user_id,handle_fee_rate,handle_fee_ceiling_factor,handle_fee_maximum,accept_cash,accept_online_payment,quick_booking,flex_booking,price,car_id,currency_id,distance,detour_preference,duration,chat,kids,music,animals,comfort,smoking,id_arr,latitude_arr,longitude_arr,name_arr,id_dep,latitude_dep,longitude_dep,name_dep,time,date,date_weekday,Denmark,SJ_dep,SJ_arr,betalingsvej,betalingsvej_dummy
7368231,2018-08-03T16:00:00+02:00,2,0,1948653,12.5,100,,False,True,True,True,15500,394831.0,1,184909.0,5_minutes,11258,0,0,1,0,1,0,25768521,55.6713363,12.5667966,Hovedbanegården,25768520,56.1613993,10.2198032,MOLSLINJEN,16:00:00,2018-08-03,4,True,False,True,1,1
7368236,2018-08-14T11:45:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74629.0,15_minutes,3120,0,1,1,0,1,0,25766069,56.0432906,9.9249147,Banegårdspladsen,25766068,55.49082660000001,9.4812522,Kolding St.,11:45:00,2018-08-14,1,True,False,False,0,0
7368239,2018-08-15T07:00:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74795.0,15_minutes,3141,0,1,1,0,1,0,25766080,55.49082660000001,9.4812522,Kolding St.,25766079,56.0432906,9.9249147,Banegårdspladsen,07:00:00,2018-08-15,2,True,False,False,0,0
7368240,2018-08-03T17:15:00+02:00,3,3,740670,12.5,100,,False,True,True,True,15500,,1,210582.0,none,11888,0,1,1,1,1,1,25766082,55.932079,12.507951,Nivå,25766081,56.162939,10.203921000000001,Aarhus,17:15:00,2018-08-03,4,True,False,True,1,1
7368261,2018-08-15T11:45:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74629.0,15_minutes,3120,0,1,1,0,1,0,25766125,56.0432906,9.9249147,Banegårdspladsen,25766124,55.49082660000001,9.4812522,Kolding St.,11:45:00,2018-08-15,2,True,False,False,0,0
7368263,2018-08-03T12:00:00+02:00,3,3,194425,12.5,100,,False,True,True,True,6000,355121.0,1,82422.0,5_minutes,4205,0,0,0,0,1,0,25766136,56.282373899999996,9.1156345,Herningvej 30,25766135,56.170607200000006,10.2038255,12 Bartholins Allé,12:00:00,2018-08-03,4,True,False,False,0,0
7368283,2018-08-17T07:00:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74795.0,15_minutes,3141,0,1,1,0,1,0,25766176,55.49082660000001,9.4812522,Kolding St.,25766175,56.0432906,9.9249147,Banegårdspladsen,07:00:00,2018-08-17,4,True,False,False,0,0
7368284,2018-08-17T13:20:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74629.0,15_minutes,3120,0,1,1,0,1,0,25766180,56.0432906,9.9249147,Banegårdspladsen,25766179,55.49082660000001,9.4812522,Kolding St.,13:20:00,2018-08-17,4,True,False,False,0,0
7368285,2018-08-18T06:50:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74795.0,15_minutes,3141,0,1,1,0,1,0,25766190,55.49082660000001,9.4812522,Kolding St.,25766189,56.0432906,9.9249147,Banegårdspladsen,06:50:00,2018-08-18,5,True,False,False,0,0
7368286,2018-08-18T12:30:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74629.0,15_minutes,3120,0,1,1,0,1,0,25766196,56.0432906,9.9249147,Banegårdspladsen,25766195,55.49082660000001,9.4812522,Kolding St.,12:30:00,2018-08-18,5,True,False,False,0,0
7368289,2018-08-03T09:00:00+02:00,3,2,1857151,12.5,100,,False,True,False,True,4500,,1,63515.0,5_minutes,3701,0,1,1,0,1,0,25766239,56.447430000000004,9.398480000000001,"Viborg St., Viborg",25766238,56.1737442,10.1991301,"Hvidkløvervej, Aarhus",09:00:00,2018-08-03,4,True,False,False,0,0
7368290,2018-08-03T14:30:00+02:00,3,2,2056595,12.5,100,,False,True,False,False,14500,389050.0,1,311007.0,none,11359,0,1,1,0,1,0,25766204,55.706086600000006,12.5774786,Østerbrogade,25766203,55.4678576,8.4582752,Esbjerg,14:30:00,2018-08-03,4,True,False,True,1,1
7368293,2018-08-20T14:45:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74795.0,15_minutes,3141,0,1,1,0,1,0,25766216,55.49082660000001,9.4812522,Kolding St.,25766215,56.0432906,9.9249147,Banegårdspladsen,14:45:00,2018-08-20,0,True,False,False,0,0
7368294,2018-08-03T13:20:00+02:00,3,3,194425,12.5,100,,False,True,True,True,6000,355121.0,1,87195.0,5_minutes,4399,0,0,0,0,1,0,25766219,56.884543099999995,8.638345800000002,Vilsund Campings Kiosk,25766217,56.282373899999996,9.1156345,Herningvej 30,13:20:00,2018-08-03,4,True,False,False,0,0
7368297,2018-08-21T08:45:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74795.0,15_minutes,3141,0,1,1,0,1,0,25766227,55.49082660000001,9.4812522,Kolding St.,25766226,56.0432906,9.9249147,Banegårdspladsen,08:45:00,2018-08-21,1,True,False,False,0,0
7368298,2018-08-21T20:00:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74629.0,15_minutes,3120,0,1,1,0,1,0,25766233,56.0432906,9.9249147,Banegårdspladsen,25766232,55.49082660000001,9.4812522,Kolding St.,20:00:00,2018-08-21,1,True,False,False,0,0
7368299,2018-08-03T08:30:00+02:00,3,1,222730,12.5,100,,False,True,True,False,5500,278185.0,1,91403.0,none,3488,0,1,1,0,1,0,25766235,56.174553700000004,10.203185699999999,Stjernepladsen,25766234,56.1333267,8.9785331,Herning Station,08:30:00,2018-08-03,4,True,False,False,0,0
7368302,2018-08-22T14:45:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74795.0,15_minutes,3141,0,1,1,0,1,0,25766243,55.49082660000001,9.4812522,Kolding St.,25766242,56.0432906,9.9249147,Banegårdspladsen,14:45:00,2018-08-22,2,True,False,False,0,0
7368304,2018-08-22T19:45:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74629.0,15_minutes,3120,0,1,1,0,1,0,25766253,56.0432906,9.9249147,Banegårdspladsen,25766252,55.49082660000001,9.4812522,Kolding St.,19:45:00,2018-08-22,2,True,False,False,0,0
7368306,2018-08-04T07:50:00+02:00,3,2,222730,12.5,100,,False,True,True,False,5000,278185.0,1,91403.0,none,3488,0,1,1,0,1,0,25766257,56.174553700000004,10.203185699999999,Stjernepladsen,25766256,56.1333267,8.9785331,Herning Station,07:50:00,2018-08-04,5,True,False,False,0,0
7368307,2018-08-24T07:00:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74795.0,15_minutes,3141,0,1,1,0,1,0,25766259,55.49082660000001,9.4812522,Kolding St.,25766258,56.0432906,9.9249147,Banegårdspladsen,07:00:00,2018-08-24,4,True,False,False,0,0
7368308,2018-08-24T14:30:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74629.0,15_minutes,3120,0,1,1,0,1,0,25766263,56.0432906,9.9249147,Banegårdspladsen,25766262,55.49082660000001,9.4812522,Kolding St.,14:30:00,2018-08-24,4,True,False,False,0,0
7368310,2018-08-02T22:45:00+02:00,3,3,222730,12.5,100,,False,True,True,False,5000,278185.0,1,91490.0,none,3438,0,1,1,0,1,0,25766267,56.1333267,8.9785331,Herning Station,25766266,56.174553700000004,10.203185699999999,Stjernepladsen,22:45:00,2018-08-02,3,True,False,False,0,0
7368311,2018-08-25T06:50:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74795.0,15_minutes,3141,0,1,1,0,1,0,25766277,55.49082660000001,9.4812522,Kolding St.,25766276,56.0432906,9.9249147,Banegårdspladsen,06:50:00,2018-08-25,5,True,False,False,0,0
7368314,2018-08-25T12:30:00+02:00,3,3,178256,12.5,100,,False,True,False,True,6000,326916.0,1,74629.0,15_minutes,3120,0,1,1,0,1,0,25766283,56.0432906,9.9249147,Banegårdspladsen,25766282,55.49082660000001,9.4812522,Kolding St.,12:30:00,2018-08-25,5,True,False,False,0,0
7368315,2018-08-02T18:30:00+02:00,3,3,81190,12.5,100,,False,True,False,True,7500,145198.0,1,189984.0,none,7850,0,0,0,0,1,0,25766285,54.965419,8.695165,Højer,25766284,56.1460465,10.2027261,Aarhus C,18:30:00,2018-08-02,3,True,False,False,0,0
7368316,2018-08-04T08:30:00+02:00,3,0,549449,12.5,100,,False,True,True,True,12000,108947.0,1,163919.0,5_minutes,7355,0,1,1,1,1,0,25766289,55.067434,10.607282000000001,Svendborg,25766288,55.68337,12.5294899,"Nyelandsvej 38, Frederiksberg",08:30:00,2018-08-04,5,True,True,False,1,1
7368318,2018-08-03T15:15:00+02:00,3,3,92728,12.5,100,,False,True,True,True,11500,336341.0,1,176350.0,none,10783,0,0,0,0,1,0,25766294,56.162937199999995,10.203921300000001,Aarhus,25766292,55.729869799999996,12.358344099999998,"Ballerup St., Ballerup",15:15:00,2018-08-03,4,True,True,False,1,1
7368323,2018-08-09T10:15:00+02:00,4,0,161402,12.5,100,,False,True,True,False,6000,270454.0,1,119242.0,5_minutes,5055,0,0,1,0,0,0,25766318,56.150325,10.2046758,Aarhus Central Station,25766317,57.04318489999999,9.917150900000001,Aalborg St.,10:15:00,2018-08-09,3,True,False,False,0,0
7368326,2018-08-03T08:00:00+02:00,3,3,170345,12.5,100,,False,True,True,True,10000,22748.0,1,120296.0,5_minutes,5607,0,1,0,0,1,0,25766340,55.057945499999995,10.6146939,"Svendborg Færgehavn, Svendborg",25766339,55.495928299999996,11.9777341,Borup,08:00:00,2018-08-03,4,True,True,False,1,1
7368327,2018-08-04T09:50:00+02:00,2,0,140042,12.5,100,,False,True,True,True,5000,,1,67573.0,5_minutes,3843,0,1,1,0,1,0,25766342,56.12925300000001,10.163899,"Viby Torv 1A, Viby",25766341,56.4545934,9.393730499999998,"INGO, Jegstrupvej, Viborg",09:50:00,2018-08-04,5,True,False,False,0,0
7368328,2018-08-05T09:50:00+02:00,2,1,140042,12.5,100,,False,True,True,True,5000,,1,67573.0,5_minutes,3843,0,1,1,0,1,0,25766344,56.12925300000001,10.163899,"Viby Torv 1A, Viby",25766343,56.4545934,9.393730499999998,"INGO, Jegstrupvej, Viborg",09:50:00,2018-08-05,6,True,False,False,0,0
7368330,2018-08-03T15:30:00+02:00,2,0,2319351,12.5,100,,False,True,False,True,15000,,1,294341.0,5_minutes,10569,0,0,0,0,0,0,25766348,55.06382650000001,9.388492900000001,Wilhelm Johannsens Vej,25766347,55.704598600000004,12.545922099999999,Tagensvej 126,15:30:00,2018-08-03,4,True,True,False,1,1
7368333,2018-08-06T07:00:00+02:00,3,0,1401184,12.5,100,,False,True,True,False,5500,368364.0,1,117910.0,5_minutes,4613,0,1,1,0,1,0,25766356,56.1671356,10.182393199999998,Fuglesangs Allé,25766355,57.04318489999999,9.917150900000001,Aalborg St.,07:00:00,2018-08-06,0,True,False,False,0,0
7368337,2018-08-05T13:30:00+02:00,3,0,870706,12.5,100,,False,True,True,True,13000,220239.0,1,216467.0,5_minutes,8332,0,1,0,0,1,0,25766366,55.676096799999996,12.568337199999998,København,25766365,55.56892979999999,9.749516999999999,Fredericia,13:30:00,2018-08-05,6,True,False,True,1,1
7368339,2018-08-04T10:00:00+02:00,2,0,2319349,12.5,100,,False,True,True,False,12500,,1,305434.0,flexible,11642,0,0,0,0,1,0,25774343,55.672689,12.5648692,Københavns Hovedbanegård,25774342,56.150325,10.2046758,Aarhus Hovedbanegård,10:00:00,2018-08-04,5,True,False,True,1,1
7368346,2018-08-02T20:00:00+02:00,3,3,26046,12.5,100,,False,True,True,True,3000,211450.0,1,11881.0,5_minutes,1205,0,0,0,0,1,0,25766393,55.641909999999996,12.087845,Roskilde,25766392,55.6778623,11.9864038,10 Herslev Strandvej,20:00:00,2018-08-02,3,True,True,True,2,0
7368348,2018-08-11T09:00:00+02:00,2,2,37135,12.5,100,,False,True,True,True,21000,319428.0,1,335939.0,none,12362,0,0,1,0,1,0,25854553,56.3615341,8.621727,Holstebro,25854552,55.66165920000001,12.516775099999998,"Valby, København",09:00:00,2018-08-11,5,True,True,False,1,1
7368349,2018-08-05T00:00:00+02:00,2,0,2319349,12.5,100,,False,True,True,False,12500,,1,305434.0,flexible,11642,0,0,0,0,1,0,25774347,56.150325,10.2046758,Aarhus Hovedbanegård,25774346,55.672689,12.5648692,Københavns Hovedbanegård,00:00:00,2018-08-04,5,True,True,False,1,1
7368351,2018-08-03T06:00:00+02:00,3,3,1012727,12.5,100,,False,True,True,False,6500,,1,91571.0,none,3703,0,0,0,0,1,0,25767064,56.108314,10.126428,"Sletvej 50, Tranbjerg",25767063,55.483337,9.487233999999999,"Tvedvej 20, Kolding",06:00:00,2018-08-03,4,True,False,False,0,0
7368352,2018-08-04T08:30:00+02:00,3,3,918897,12.5,100,,False,True,True,True,13500,391740.0,1,292889.0,5_minutes,12645,0,0,0,0,1,0,25767096,54.868729,11.740225,Guldborg,25767095,56.162939,10.203921000000001,Aarhus,08:30:00,2018-08-04,5,True,False,True,1,1
7368360,2018-08-03T16:40:00+02:00,3,0,1233024,12.5,100,,False,True,True,True,6000,,1,97001.0,none,5900,0,1,1,0,1,0,25768329,56.561669200000004,9.025883,Skive,25768327,56.1650934,10.201718,3 Kaserneboulevarden,16:40:00,2018-08-03,4,True,False,False,0,0
7368365,2018-08-03T11:00:00+02:00,3,3,332,12.5,100,,False,True,True,True,7500,231850.0,1,127955.0,5_minutes,5317,0,0,0,0,1,0,25766456,55.301463,10.464542999999999,Rønnebærvej 117,25766455,55.3420824,8.7779284,Fasanvej 48,11:00:00,2018-08-03,4,True,False,False,0,0
7368368,2018-08-03T16:00:00+02:00,3,3,332,12.5,100,,False,True,True,True,7500,231850.0,1,127955.0,5_minutes,5317,0,0,0,0,1,0,25766465,55.3420824,8.7779284,Fasanvej 48,25766464,55.301463,10.464542999999999,Rønnebærvej 117,16:00:00,2018-08-03,4,True,False,False,0,0
7368370,2018-08-05T18:00:00+02:00,3,0,2150714,12.5,100,,False,True,True,True,15500,364827.0,1,336788.0,flexible,12748,0,1,1,0,1,0,25766475,55.676096799999996,12.568337199999998,Copenhagen,25766474,56.460584,10.036539,Randers,18:00:00,2018-08-05,6,True,False,True,1,1
7368372,2018-08-02T22:00:00+02:00,3,3,1942728,12.5,100,,False,True,False,True,4000,327123.0,1,36571.0,flexible,2176,0,1,1,0,0,0,25766784,56.961973,10.269403,Egense,25766783,56.721437,10.112897,Hadsund,22:00:00,2018-08-02,3,True,False,False,0,0
7368380,2018-08-03T18:00:00+02:00,3,3,245296,12.5,100,,False,True,False,True,13000,371361.0,1,253324.0,5_minutes,10886,0,0,1,0,1,0,25766500,56.1998772,10.1660237,Aarhus N,25766497,54.7937431,9.446996400000002,Flensborg,18:00:00,2018-08-03,4,True,False,False,0,0
7368382,2018-08-08T06:30:00+02:00,2,1,599004,12.5,100,,False,True,False,True,6000,185965.0,1,173974.0,flexible,6852,0,1,0,0,1,0,25766506,55.394785999999996,10.3833951,Odense C,25766505,55.6928897,12.547805,København N,06:30:00,2018-08-08,2,True,True,False,1,1
7368388,2018-08-08T16:00:00+02:00,3,0,599004,12.5,100,,False,True,False,True,6000,185965.0,1,169300.0,flexible,6925,0,1,0,0,1,0,25766522,55.6928897,12.547805,København N,25766521,55.394785999999996,10.3833951,Odense C,16:00:00,2018-08-08,2,True,False,True,1,1
7368391,2018-08-03T11:15:00+02:00,4,4,1942728,12.5,100,,True,False,False,True,0,327123.0,1,56226.0,flexible,3506,0,1,1,0,0,0,25777016,57.04881949999999,9.921747,Aalborg,25777015,56.705469799999996,10.3265171,Als Odde,11:15:00,2018-08-03,4,True,False,False,0,0
7368392,2018-08-04T15:00:00+02:00,3,3,176739,12.5,100,,False,True,True,True,13000,192715.0,1,275212.0,flexible,10252,0,1,1,0,1,0,25766538,57.04881949999999,9.921747,Aalborg,25766537,55.476466,8.459405,Esbjerg,15:00:00,2018-08-04,5,True,False,False,0,0
7368408,2018-08-03T14:00:00+02:00,3,3,83042,12.5,100,,False,True,True,False,10000,277600.0,1,140021.0,none,5649,0,1,1,1,1,0,25766759,55.4082284,10.3391849,Tarup Center (Odense Kommune),25766758,56.151892000000004,10.208894099999998,Aarhus Rutebilstation,14:00:00,2018-08-03,4,True,False,False,0,0
7368409,2018-08-03T16:30:00+02:00,2,2,1300373,12.5,100,,False,True,True,True,10000,271814.0,1,159571.0,flexible,6270,0,0,1,0,1,0,25767694,55.676096799999996,12.568337199999998,København,25767693,55.36322420000001,10.489698599999999,Odense SØ,16:30:00,2018-08-03,4,True,False,True,1,1
7368410,2018-08-04T16:00:00+02:00,3,2,83042,12.5,100,,False,True,True,False,10000,277600.0,1,140021.0,none,5649,0,1,1,1,1,0,25766773,56.151892000000004,10.208894099999998,Aarhus Rutebilstation,25766772,55.4082284,10.3391849,Tarup Center (Odense Kommune),16:00:00,2018-08-04,5,True,False,False,0,0
7368415,2018-08-03T06:30:00+02:00,3,2,70244,12.5,100,,False,True,True,False,5000,343931.0,1,93744.0,5_minutes,4079,0,1,1,0,1,0,25766637,55.746641000000004,9.1488801,"Billund Lufthavn (GoShuttle), Billund",25766636,56.1460465,10.2027261,"Aarhus C, Aarhus",06:30:00,2018-08-03,4,True,False,False,0,0
7368420,2018-08-05T18:30:00+02:00,4,0,965148,12.5,100,,False,True,False,True,14000,339623.0,1,183058.0,5_minutes,7139,0,1,1,0,0,0,25766669,56.1506404,10.2038125,"Banegårdspladsen, Århus",25766668,57.44123489999999,10.5399987,"Frederikshavn St., Frederikshavn",18:30:00,2018-08-05,6,True,False,False,0,0
7368423,2018-08-03T08:00:00+02:00,4,4,109147,12.5,100,,False,True,False,True,10000,394928.0,1,60069.0,5_minutes,2547,0,1,1,0,0,0,25766682,55.728449,9.112366,Billund,25766681,56.1292882,9.0293258,Birk Centerpark,08:00:00,2018-08-03,4,True,False,False,0,0
7368424,2018-08-03T12:00:00+02:00,3,3,220947,12.5,100,,False,True,True,True,12000,254812.0,1,166930.0,none,6470,0,0,0,0,1,0,25774636,55.676096799999996,12.568337199999998,København,25774635,55.334065,10.3736398,Odense S,12:00:00,2018-08-03,4,True,False,True,1,1
7368433,2018-08-03T19:00:00+02:00,3,3,172012,12.5,100,,False,True,True,False,7000,368881.0,1,132796.0,none,5787,0,1,1,0,1,0,25766726,55.944128000000006,8.500266,Skjern,25766725,56.162939,10.203921000000001,Aarhus,19:00:00,2018-08-03,4,True,False,False,0,0
7368436,2018-08-02T20:40:00+02:00,2,2,2316622,12.5,100,,False,True,True,False,9000,,1,165279.0,none,6907,0,0,0,0,0,0,25766741,55.6733051,12.5640719,Hovedbanegården,25766740,55.401776,10.386739,Odense Banegård Center,20:40:00,2018-08-02,3,True,False,True,1,1
7368437,2018-08-02T20:00:00+02:00,3,3,2249862,12.5,100,,False,True,True,True,6000,,1,137140.0,5_minutes,5277,0,0,0,0,1,0,25766745,56.037247,9.9297989,Skanderborg,25766744,57.04881949999999,9.921747,Aalborg,20:00:00,2018-08-02,3,True,False,False,0,0
7368441,2018-08-04T08:30:00+02:00,1,0,83493,12.5,100,,False,True,True,True,16000,,1,154261.0,flexible,9932,0,0,0,0,0,0,25766761,56.162939,10.203921000000001,Århus,25766760,55.641909999999996,12.087845,Roskilde,08:30:00,2018-08-04,5,True,True,False,1,1
7368451,2018-08-05T08:00:00+02:00,3,3,566820,12.5,100,,False,True,True,True,9000,240086.0,1,128269.0,5_minutes,6459,0,1,1,0,1,0,25766813,56.13855699999999,8.967322,Herning,25766812,57.04881949999999,9.921747,Aalborg,08:00:00,2018-08-05,6,True,False,False,0,0
7368452,2018-08-08T12:00:00+02:00,3,3,126560,12.5,100,,False,True,False,True,18000,401523.0,1,219929.0,5_minutes,7963,0,0,1,0,0,0,25776323,56.0249635,9.926285400000001,Smukfest,25776322,55.44295200000001,11.791372,Ringsted,12:00:00,2018-08-08,2,True,True,False,1,1
7368456,2018-08-04T10:00:00+02:00,3,2,125109,12.5,100,,False,True,True,True,8000,22980.0,1,190631.0,none,7750,0,0,0,0,1,0,25766828,55.562903500000004,8.1802254,Blåvand,25766827,56.162939,10.203921000000001,Aarhus,10:00:00,2018-08-04,5,True,False,False,0,0
7368462,2018-08-04T21:15:00+02:00,3,2,125109,12.5,100,,False,True,True,True,8000,22980.0,1,190631.0,none,7750,0,0,0,0,1,0,25766860,56.162939,10.203921000000001,Aarhus,25766859,55.562903500000004,8.1802254,Blåvand,21:15:00,2018-08-04,5,True,False,False,0,0
7368465,2018-08-02T19:45:00+02:00,1,1,811543,12.5,100,,False,True,True,True,5000,,1,86757.0,none,3759,0,1,1,1,0,0,25766872,56.162939,10.203921000000001,Aarhus,25766871,56.13855699999999,8.967322,Herning,19:45:00,2018-08-02,3,True,False,False,0,0
7368478,2018-08-06T12:00:00+02:00,4,0,2280658,12.5,100,,False,True,True,True,17500,401530.0,1,419645.0,15_minutes,16405,0,0,1,0,0,0,25767068,55.6839404,12.5713166,"Frederiksborggade 20D, 1360 København",25767067,56.926898,8.507964,Hundborg,12:00:00,2018-08-06,0,True,False,True,1,1
7368481,2018-08-03T07:00:00+02:00,3,3,1546953,12.5,100,,False,True,False,False,5000,,1,70258.0,15_minutes,3145,0,1,1,0,1,0,25766940,56.6391392,9.797647999999999,Hobro,25766939,56.162939,10.203921000000001,Aarhus,07:00:00,2018-08-03,4,True,False,False,0,0
7368483,2018-08-06T10:45:00+02:00,3,0,1524301,12.5,100,,False,True,True,True,6000,249840.0,1,119266.0,none,5057,0,0,1,0,1,0,25766944,56.15064029999999,10.2038124,10 Banegårdspladsen,25766943,57.0428272,9.9174621,Aalborg St.,10:45:00,2018-08-06,0,True,False,False,0,0
7368484,2018-08-03T15:45:00+02:00,2,2,1123909,12.5,100,,False,True,False,True,9000,243093.0,1,189133.0,flexible,6973,0,1,1,0,1,0,25766946,55.40369200000001,11.355257,Slagelse,25766945,55.94268639999999,9.1287953,Brande,15:45:00,2018-08-03,4,True,False,True,1,1
7368488,2018-08-03T09:30:00+02:00,1,1,1701124,12.5,100,,False,True,True,True,7000,,1,108624.0,15_minutes,5856,0,0,0,0,0,0,25766960,57.04881949999999,9.921747,Aalborg,25766958,57.040055599999995,8.4932873,Klitmøller,09:30:00,2018-08-03,4,True,False,False,0,0
7368494,2018-08-04T20:00:00+02:00,2,0,960886,12.5,100,,False,True,False,True,15000,401033.0,1,243113.0,15_minutes,9241,0,1,1,0,1,0,25766980,55.714368900000004,9.5347776,11B Vesterbrogade,25766979,55.6928897,12.547805,København N,20:00:00,2018-08-04,5,True,True,False,1,1
7368498,2018-08-03T12:30:00+02:00,1,1,7147,12.5,100,,False,True,True,True,10000,913.0,1,131659.0,none,6722,0,1,1,0,0,0,25766991,55.78182629999999,12.374889699999999,"Værløse Station, Lillerød",25766989,55.2983527,10.775481300000001,"Gamle Vindingevej 8, 5800 Nyborg, Danmark",12:30:00,2018-08-03,4,True,False,True,1,1
7368504,2018-08-06T19:30:00+02:00,4,0,2280658,12.5,100,,False,True,True,True,15000,401530.0,1,345316.0,15_minutes,12880,0,0,1,0,0,0,25782606,56.4895797,10.0275789,"Mariagervej 180, Randers",25782605,55.6839404,12.5713166,"Frederiksborggade 20D, 1360 København",19:30:00,2018-08-06,0,True,True,False,1,1
7368508,2018-08-04T11:00:00+02:00,3,2,1349978,12.5,100,,False,True,True,True,16000,,1,242498.0,none,10141,0,1,1,0,1,0,25767040,55.224613,11.759207,Næstved,25767038,56.1529909,10.204021000000001,1 Park Allé,11:00:00,2018-08-04,5,True,False,True,1,1
7368509,2018-08-03T19:00:00+02:00,3,3,7147,12.5,100,,False,True,True,True,10000,913.0,1,140621.0,none,5368,0,1,1,0,0,0,25767050,55.2983527,10.775481300000001,"Gamle Vindingevej 8, 5800 Nyborg, Danmark",25767049,55.7819809,12.373905300000002,"Værløse St., Værløse",19:00:00,2018-08-03,4,True,True,False,1,1
7368513,2018-08-07T13:00:00+02:00,2,0,121095,12.5,100,,False,True,False,True,10000,401531.0,1,168181.0,flexible,6836,0,0,1,0,1,0,25818256,55.676096799999996,12.568337199999998,København,25818255,55.40375600000001,10.40237,Odense,13:00:00,2018-08-07,1,True,False,True,1,1
7368524,2018-08-05T16:00:00+02:00,2,0,2249511,12.5,100,,False,True,False,True,15500,400208.0,1,336358.0,5_minutes,12545,0,0,1,0,1,0,25767155,56.460584,10.036539,Randers,25767154,55.676096799999996,12.568337199999998,København,16:00:00,2018-08-05,6,True,True,False,1,1
7368533,2018-08-07T08:45:00+02:00,3,0,2319429,12.5,100,,False,True,True,True,10000,401537.0,1,159416.0,5_minutes,6097,0,0,0,0,0,0,25767340,56.1460465,10.2027261,Aarhus C,25767339,55.49460229999999,8.4959621,Daddelkrattet,08:45:00,2018-08-07,1,True,False,False,0,0
7368534,2018-08-05T13:00:00+02:00,2,0,24100,12.5,100,,False,True,False,True,15500,268444.0,1,325249.0,flexible,13474,0,1,1,1,1,0,25767186,54.913810999999995,9.792178,Sønderborg,25767183,55.672689,12.5648692,Københavns Hovedbanegård,13:00:00,2018-08-05,6,True,True,False,1,1
7368535,2018-08-07T12:30:00+02:00,3,0,2319429,12.5,100,,False,True,True,True,10000,,1,164155.0,5_minutes,5984,0,0,0,0,0,0,25767344,55.4961279,8.5034561,Esbjerg Ø,25767343,56.1460465,10.2027261,Aarhus C,12:30:00,2018-08-07,1,True,False,False,0,0
7368547,2018-08-03T14:00:00+02:00,2,0,2309174,12.5,100,,False,True,False,False,5000,401533.0,1,69782.0,none,3246,0,0,0,0,1,0,25767226,55.706723200000006,9.536547500000001,Vejle,25767225,56.1506404,10.2038125,Banegårdspladsen,14:00:00,2018-08-03,4,True,False,False,0,0
7368549,2018-08-03T17:20:00+02:00,2,0,1015955,12.5,100,,False,True,True,True,10000,401534.0,1,173114.0,5_minutes,6843,0,1,1,0,1,0,25768716,55.71461899999999,12.5287293,København NV,25768715,55.394785999999996,10.3833951,Odense C,17:20:00,2018-08-03,4,True,False,True,1,1
7368552,2018-08-03T15:00:00+02:00,4,2,965148,12.5,100,,False,True,False,True,14000,339623.0,1,182916.0,5_minutes,7099,0,1,1,0,0,0,25767243,57.44123489999999,10.5399987,Frederikshavn St.,25767242,56.150325,10.2046758,Aarhus Hovedbanegård,15:00:00,2018-08-03,4,True,False,False,0,0
7368554,2018-08-08T08:30:00+02:00,3,3,2319391,12.5,100,,False,True,True,True,12000,401528.0,1,310206.0,15_minutes,13672,0,0,1,0,0,0,25814890,56.176362,9.5549217,Silkeborg,25814887,55.723204,12.437101,Herlev Hovedgade,08:30:00,2018-08-08,2,True,True,False,1,1
7368564,2018-08-03T11:00:00+02:00,3,3,197211,12.5,100,,False,True,True,True,14500,345168.0,1,275116.0,5_minutes,9930,0,0,0,0,1,0,25767296,55.85813020000001,9.8475881,Horsens,25767295,55.816157,12.535531,Nærum,11:00:00,2018-08-03,4,True,True,False,1,1
7368565,2018-08-08T15:15:00+02:00,3,3,2319391,12.5,100,,False,True,True,True,12500,401528.0,1,324778.0,15_minutes,13851,0,0,0,0,0,0,25814676,55.730275,12.424899900000002,Herlev,25814673,56.176362,9.5549217,Silkeborg,15:15:00,2018-08-08,2,True,False,True,1,1
7368570,2018-08-04T06:45:00+02:00,1,0,1546233,12.5,100,,False,True,False,True,12500,266575.0,1,204482.0,none,12003,0,0,0,0,1,0,25767316,56.151892000000004,10.208894099999998,"Aarhus Rutebilstation, Aarhus",25767314,55.8867167,12.522694,"Vallerød Banevej, Rungsted Kyst",06:45:00,2018-08-04,5,True,True,False,1,1
